distance_m,FSPL_dB,rain_loss_dB,shadowing_dB,total_loss_dB
2830.0,115.46512879720615,0.004194820981945325,3.709753926232723,119.17907754442082
2840.0,115.49576688766109,0.004209643670927463,1.8176813528574518,117.31765788418947
2850.0,115.52629728689055,0.004224466359909603,-4.441722737657912,111.08879901559256
2860.0,115.55672074930123,0.004239289048891741,-1.8860992297997958,113.67486080855033
2870.0,115.58703802140025,0.004254111737873881,1.0548688174260783,116.64616095056421
2880.0,115.617249841905,0.004268934426856019,0.2098671934249745,115.83138596975682
2890.0,115.64735694185134,0.0042837571158381585,-1.16868474321422,114.48295595575297
2900.0,115.67736004469947,0.004298579804820297,-0.4139530722638434,115.26770555224046
2910.0,115.7072598664385,0.0043134024938024365,-1.0079095128275415,114.70366375610477
2920.0,115.73705711568874,0.004328225182784575,0.6102500484098743,116.35163538928141
2930.0,115.76675249380258,0.004343047871766714,5.885967891972628,121.65706343364698
2940.0,115.79634669496352,0.0043578705607488525,-10.26663376372519,105.53407080179907
2950.0,115.82584040628359,0.004372693249730992,-0.947401058038737,114.88281204149459
2960.0,115.85523430789914,0.0043875159387131305,0.7060496854897879,116.56567150932764
2970.0,115.88452907306458,0.00440233862769527,1.183975958748398,117.07290737044067
2980.0,115.91372536824548,0.004417161316677408,-1.4876583252851594,114.43048420427701
2990.0,115.94282385320895,0.004431984005659548,-7.02688712991433,108.92036870730028
3000.0,115.97182518111362,0.004446806694641686,1.3119819348564385,117.2882539226647
3010.0,116.00072999859725,0.004461629383623825,6.90940085665674,122.91459248463762
3020.0,116.02953894586341,0.004476452072605964,-6.135445619664551,109.89856977827147
3030.0,116.05825265676646,0.004491274761588103,3.455312054792753,119.5180559863208
3040.0,116.08687175889543,0.004506097450570242,-1.3141008924915756,114.77727696385442
3050.0,116.1153968736561,0.004520920139552381,-0.2452973833153892,115.87462041048026
3060.0,116.14382861635198,0.00453574282853452,-4.211594042815796,111.93677031636473
3070.0,116.1721675962641,0.004550565517516659,-1.3378246894235066,114.83889347235811
3080.0,116.20041441672925,0.004565388206498798,5.200178378795834,121.40515818373159
3090.0,116.22856967521705,0.004580210895480937,2.330620967950828,118.56377085406335
3100.0,116.25663396340582,0.004595033584463076,6.929246421639776,123.19047541863006
3110.0,116.28460786725708,0.004609856273445215,4.709647555910775,120.9988652794413
3120.0,116.31249196708922,0.004624678962427354,1.7563467157183048,118.07346336176995
3130.0,116.34028683764933,0.004639501651409493,6.975738104671168,123.3206644439719
3140.0,116.36799304818464,0.004654324340391632,1.755972634953195,118.12862000747823
3150.0,116.39561116251235,0.004669147029373771,3.3119527071882358,119.71223301672997
3160.0,116.42314173908841,0.00468396971835591,-1.1862838141388334,115.24154189466793
3170.0,116.45058533107539,0.004698792407338049,0.2661832634368193,116.72146738691954
3180.0,116.477942486409,0.004713615096320188,-2.7896952932011074,113.69296080830422
3190.0,116.50521374786399,0.004728437785302327,3.958335738379412,120.46827792402871
3200.0,116.53239965311849,0.004743260474284466,-4.713214492459462,111.82392842113332
3210.0,116.55950073481779,0.004758083163266605,3.1294013696706453,119.6936601876517
3220.0,116.58651752063696,0.004772905852248744,-0.7626042300206378,115.82868619646857
3230.0,116.61345053334242,0.004787728541230883,4.6849883738692775,121.30322663575292
3240.0,116.64030029085262,0.004802551230213022,3.0034759549250394,119.64857879700787
3250.0,116.66706730629784,0.004817373919195161,7.282584630587206,123.95446931080424
3260.0,116.69375208807912,0.004832196608177299,2.923098764554579,119.62168304924188
3270.0,116.72035513992608,0.004847019297159439,-6.288161022612963,110.43704113661028
3280.0,116.74687696095395,0.004861841986141577,-0.26781269159280335,116.48392611134729
3290.0,116.77331804571986,0.004876664675123717,-4.688028770379264,112.09016594001572
3300.0,116.79967888427808,0.004891487364105855,-2.0731193694650987,114.73145100217708
3310.0,116.82595996223478,0.004906310053087995,6.0449137331068865,122.87578000539474
3320.0,116.8521617608011,0.004921132742070133,2.550135243590784,119.40721813713395
3330.0,116.87828475684677,0.0049359554310522726,-2.7957217143149853,114.08749899796284
3340.0,116.90432942295166,0.004950778120034411,-4.054869465761596,112.8544107353101
3350.0,116.93029622745729,0.0049656008090165505,0.13112837150504317,117.06639019977135
3360.0,116.95618563451723,0.004980423497998689,-4.866240597524511,112.09492546049071
3370.0,116.98199810414712,0.0049952461869808285,-2.6845611095863244,114.30243224074778
3380.0,117.00773409227344,0.0050100688759629666,1.2480378862049755,118.26078204735437
3390.0,117.03339405078202,0.005024891564945106,4.621248144426785,121.65966708677375
3400.0,117.05897842756548,0.0050397142539272445,2.435045888897759,119.49906403071716
3410.0,117.08448766657028,0.005054536942909384,-9.1651580343924,107.92438416912078
3420.0,117.10992220784306,0.0050693596318915225,1.2174669161210392,118.33245848359599
3430.0,117.13528248757575,0.005084182320873662,0.2881342929303117,117.42850096282693
3440.0,117.16056893815096,0.0050990050098558,1.6555611414907723,118.82122908465159
